trip_no,comparison,section_index,站间区间,区间载重(t),载重来源,全局趟次ID,历史segment,历史来源run_id,归一化区间里程(km),载重里程(t·km),规划OT区间里程(km),历史OT区间里程(km),规划OT区间机械能(kWh),历史OT区间机械能(kWh),规划单位能耗[kWh/(t·km)],历史单位能耗[kWh/(t·km)],区间节能率(%)
6,standard_dp,16,海晏北路-民安东路,225.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,289.0,0.86493,194.782236,0.866,0.866,13.90544444,15.40158333,0.0713896951,0.07907078,9.714189
6,standard_dp,17,民安东路-会展中心,230.0,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,290.0,0.72556,166.8788,0.724,0.724,15.33208333,12.33469444,0.0918755608,0.0739140888,-24.300471
6,standard_dp,18,会展中心-院士路,230.7,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,291.0,1.55168,357.972576,1.562,1.562,15.51861111,15.5305,0.0433513966,0.0433846083,0.076552
6,standard_dp,19,院士路-盎孟港,230.3,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,292.0,0.99478,229.097834,0.994,0.994,17.56666667,18.07819444,0.0766775764,0.0789103682,2.829529
6,standard_dp,20,盎孟港-三官堂,229.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,293.0,1.87844,430.538448,1.876,1.8761,17.76255556,18.16069444,0.041256607,0.0421813534,2.192311
6,standard_dp,21,三官堂-兴庄路,223.7,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,294.0,1.08059,241.727983,1.082,1.0819,12.54336111,12.48513889,0.0518903974,0.051649539,-0.466332
6,standard_dp,22,兴庄路-兴海南路,218.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,295.0,0.95942,209.345444,0.9579,0.958,16.80016667,14.404,0.0802509305,0.0688049366,-16.635425
6,standard_dp,23,兴海南路-梅堰,216.72,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,296.0,0.83426,180.800827,0.8331,0.833,11.7485,13.33333333,0.0649803443,0.0737459753,11.88625
6,standard_dp,24,梅堰-永茂路,216.92,traceable_standard_plan_MASS,UP006_20240701_171011_R274,4.0,297.0,3.67575,797.34369,3.6759,3.6759,29.37069444,28.82916667,0.0368356768,0.036156512,-1.878402
6,standard_dp,25,永茂路-镇海大道,216.42,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,298.0,2.13208,461.424754,2.1311,2.131,16.05525,16.17680556,0.0347949473,0.0350583826,0.751419
6,standard_dp,26,镇海大道-骆驼桥,215.84,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,299.0,1.59692,344.679213,1.593,1.5931,18.37927778,17.84780556,0.0533228495,0.0517809166,-2.977802
6,dwell5_dp,1,布政-张家潭,215.24,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,274.0,1.42845,307.459578,1.428,1.428,13.42766667,12.64133333,0.0436729496,0.0411154319,-6.220335
6,dwell5_dp,2,张家潭-同德路,215.24,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,275.0,2.02078,434.952687,2.017,2.017,16.61519444,16.28283333,0.0382000041,0.0374358725,-2.041175
6,dwell5_dp,3,同德路-石碶,215.24,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,276.0,1.33113,286.512421,1.331,1.331,12.97044444,13.95869444,0.0452700947,0.0487193344,7.079817
6,dwell5_dp,4,石碶-雅渡,216.44,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,277.0,0.82814,179.242622,0.827,0.827,10.29736111,12.10766667,0.0574492887,0.0675490381,14.951729
6,dwell5_dp,5,雅渡-庙堰,216.74,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,278.0,1.86047,403.238268,1.86,1.86,21.70661111,20.17191667,0.053830732,0.0500248074,-7.608074
6,dwell5_dp,6,庙堰-钟公庙,216.74,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,279.0,1.08738,235.678741,1.086,1.086,12.84161111,14.19905556,0.0544877788,0.0602475025,9.560104
6,dwell5_dp,7,钟公庙-鄞州区政府,217.14,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,280.0,0.98437,213.746102,0.984,0.984,8.43408333,13.19486111,0.0394584194,0.0617314702,36.080545
6,dwell5_dp,8,鄞州区政府-钱湖南路,220.12,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,281.0,1.81171,398.793605,1.811,1.811,15.67480556,17.15530556,0.0393055589,0.0430180056,8.629983
6,dwell5_dp,9,钱湖南路-南高教园区,220.72,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,282.0,1.16926,258.079067,1.155,1.155,13.93394444,15.15483333,0.0539909904,0.0587216681,8.056102
6,dwell5_dp,10,南高教园区-下应路,220.9,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,283.0,1.45157,320.651813,1.452,1.4519,17.71694444,19.15033333,0.0552529059,0.0597231407,7.484929
6,dwell5_dp,11,下应路-大洋江,220.6,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,284.0,1.2138,267.76428,1.214,1.214,11.32286111,12.34238889,0.0422866751,0.0460942322,8.260376
6,dwell5_dp,12,大洋江-泗港,220.5,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,285.0,0.959,211.4595,0.958,0.9581,11.14672222,11.67355556,0.0527132724,0.0552046872,4.513049
6,dwell5_dp,13,泗港-曹隘,222.4,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,286.0,1.79858,400.004192,1.798,1.798,22.97005556,23.90519444,0.0574245371,0.0597623598,3.911865
6,dwell5_dp,14,曹隘-柳隘,222.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,287.0,1.30672,290.353184,1.308,1.308,16.66522222,21.14402778,0.0573963819,0.0728217528,21.182367
6,dwell5_dp,15,柳隘-海晏北路,222.9,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,288.0,0.98231,218.956899,0.98,0.98,11.80958333,14.34602778,0.053935653,0.065519871,17.680465
6,dwell5_dp,16,海晏北路-民安东路,225.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,289.0,0.86493,194.782236,0.866,0.866,13.90544444,15.40158333,0.0713896951,0.07907078,9.714189
6,dwell5_dp,17,民安东路-会展中心,230.0,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,290.0,0.72556,166.8788,0.724,0.724,10.04819444,12.33469444,0.0602125282,0.0739140888,18.537143
6,dwell5_dp,18,会展中心-院士路,230.7,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,291.0,1.55168,357.972576,1.5619,1.562,15.51863889,15.5305,0.0433514742,0.0433846083,0.076373
6,dwell5_dp,19,院士路-盎孟港,230.3,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,292.0,0.99478,229.097834,0.9941,0.994,17.56691667,18.07819444,0.0766786676,0.0789103682,2.828146
6,dwell5_dp,20,盎孟港-三官堂,229.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,293.0,1.87844,430.538448,1.8759,1.8761,17.76258333,18.16069444,0.0412566715,0.0421813534,2.192158
6,dwell5_dp,21,三官堂-兴庄路,223.7,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,294.0,1.08059,241.727983,1.0821,1.0819,10.59730556,12.48513889,0.0438397964,0.051649539,15.120643
6,dwell5_dp,22,兴庄路-兴海南路,218.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,295.0,0.95942,209.345444,0.958,0.958,16.80016667,14.404,0.0802509305,0.0688049366,-16.635425
6,dwell5_dp,23,兴海南路-梅堰,216.72,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,296.0,0.83426,180.800827,0.833,0.833,11.7485,13.33333333,0.0649803443,0.0737459753,11.88625
6,dwell5_dp,24,梅堰-永茂路,216.92,traceable_standard_plan_MASS,UP006_20240701_171011_R274,4.0,297.0,3.67575,797.34369,3.676,3.6759,29.37069444,28.82916667,0.0368356768,0.036156512,-1.878402
6,dwell5_dp,25,永茂路-镇海大道,216.42,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,298.0,2.13208,461.424754,2.1311,2.131,16.05525,16.17680556,0.0347949473,0.0350583826,0.751419
6,dwell5_dp,26,镇海大道-骆驼桥,215.84,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,299.0,1.59692,344.679213,1.5929,1.5931,15.44005556,17.84780556,0.0447954358,0.0517809166,13.490454
6,energy_first,1,布政-张家潭,215.24,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,274.0,1.42845,307.459578,1.428,1.428,13.42766667,12.64133333,0.0436729496,0.0411154319,-6.220335
6,energy_first,2,张家潭-同德路,215.24,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,275.0,2.02078,434.952687,2.017,2.017,18.08505556,16.28283333,0.0415793627,0.0374358725,-11.068235
6,energy_first,3,同德路-石碶,215.24,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,276.0,1.33113,286.512421,1.331,1.331,12.97044444,13.95869444,0.0452700947,0.0487193344,7.079817
6,energy_first,4,石碶-雅渡,216.44,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,277.0,0.82814,179.242622,0.827,0.827,10.29733333,12.10766667,0.0574491337,0.0675490381,14.951959
6,energy_first,5,雅渡-庙堰,216.74,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,278.0,1.86047,403.238268,1.86,1.86,21.70663889,20.17191667,0.0538308008,0.0500248074,-7.608212
6,energy_first,6,庙堰-钟公庙,216.74,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,279.0,1.08738,235.678741,1.086,1.086,12.84161111,14.19905556,0.0544877788,0.0602475025,9.560104
6,energy_first,7,钟公庙-鄞州区政府,217.14,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,280.0,0.98437,213.746102,0.984,0.984,11.04875,13.19486111,0.0516910012,0.0617314702,16.26475
6,energy_first,8,鄞州区政府-钱湖南路,220.12,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,281.0,1.81171,398.793605,1.811,1.811,17.26880556,17.15530556,0.043302614,0.0430180056,-0.661603
6,energy_first,9,钱湖南路-南高教园区,220.72,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,282.0,1.16926,258.079067,1.155,1.155,13.93391667,15.15483333,0.0539908828,0.0587216681,8.056286
6,energy_first,10,南高教园区-下应路,220.9,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,283.0,1.45157,320.651813,1.452,1.4519,17.717,19.15033333,0.0552530791,0.0597231407,7.484639
6,energy_first,11,下应路-大洋江,220.6,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,284.0,1.2138,267.76428,1.214,1.214,12.84377778,12.34238889,0.0479667332,0.0460942322,-4.062333
6,energy_first,12,大洋江-泗港,220.5,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,285.0,0.959,211.4595,0.958,0.9581,11.14672222,11.67355556,0.0527132724,0.0552046872,4.513049
6,energy_first,13,泗港-曹隘,222.4,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,286.0,1.79858,400.004192,1.798,1.798,22.97005556,23.90519444,0.0574245371,0.0597623598,3.911865
6,energy_first,14,曹隘-柳隘,222.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,287.0,1.30672,290.353184,1.308,1.308,16.66522222,21.14402778,0.0573963819,0.0728217528,21.182367
6,energy_first,15,柳隘-海晏北路,222.9,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,288.0,0.98231,218.956899,0.98,0.98,11.80958333,14.34602778,0.053935653,0.065519871,17.680465
6,energy_first,16,海晏北路-民安东路,225.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,289.0,0.86493,194.782236,0.866,0.866,13.90544444,15.40158333,0.0713896951,0.07907078,9.714189
6,energy_first,17,民安东路-会展中心,230.0,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,290.0,0.72556,166.8788,0.724,0.724,7.29583333,12.33469444,0.043719354,0.0739140888,40.851122
6,energy_first,18,会展中心-院士路,230.7,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,291.0,1.55168,357.972576,1.562,1.562,15.51863889,15.5305,0.0433514742,0.0433846083,0.076373
6,energy_first,19,院士路-盎孟港,230.3,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,292.0,0.99478,229.097834,0.994,0.994,14.02855556,18.07819444,0.0612339074,0.0789103682,22.400682
6,energy_first,20,盎孟港-三官堂,229.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,293.0,1.87844,430.538448,1.876,1.8761,17.76255556,18.16069444,0.041256607,0.0421813534,2.192311
6,energy_first,21,三官堂-兴庄路,223.7,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,294.0,1.08059,241.727983,1.082,1.0819,15.85947222,12.48513889,0.0656087559,0.051649539,-27.026799
6,energy_first,22,兴庄路-兴海南路,218.2,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,295.0,0.95942,209.345444,0.958,0.958,16.80016667,14.404,0.0802509305,0.0688049366,-16.635425
6,energy_first,23,兴海南路-梅堰,216.72,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,296.0,0.83426,180.800827,0.833,0.833,11.7485,13.33333333,0.0649803443,0.0737459753,11.88625
6,energy_first,24,梅堰-永茂路,216.92,traceable_standard_plan_MASS,UP006_20240701_171011_R274,4.0,297.0,3.67575,797.34369,3.6759,3.6759,29.37069444,28.82916667,0.0368356768,0.036156512,-1.878402
6,energy_first,25,永茂路-镇海大道,216.42,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,298.0,2.13208,461.424754,2.1311,2.131,16.05525,16.17680556,0.0347949473,0.0350583826,0.751419
6,energy_first,26,镇海大道-骆驼桥,215.84,traceable_standard_plan_MASS,UP006_20240701_171011_R274,5.0,299.0,1.59692,344.679213,1.593,1.5931,18.37927778,17.84780556,0.0533228495,0.0517809166,-2.977802
