send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,63,,07/1571562,62,0,2361,cruise-avg,63.88,43.56,63.88,1074,65.43,65.13,64.17,0,63.88,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip063,"<setPositionSpeed trainID=""priority_history_trip063"" speed=""63.88"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,63,,07/1571562,62,0,3020,cruise-avg,63.38,48.19,63.38,1767,64.8,64.48,63.97,0,63.38,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip063,"<setPositionSpeed trainID=""priority_history_trip063"" speed=""63.38"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,63,,07/1571562,62,0,2229,cruise-avg,66.42,43.01,66.42,887,67.46,67.23,66.7,0,66.42,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip063,"<setPositionSpeed trainID=""priority_history_trip063"" speed=""66.42"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,63,,07/1571562,62,0,1632,cruise-avg,71.99,36.49,71.99,174,74.03,73.88,72.77,0,71.99,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip063,"<setPositionSpeed trainID=""priority_history_trip063"" speed=""71.99"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,63,,07/1571562,62,0,2610,cruise-avg,76.29,51.32,76.29,1122,76.88,76.8,76.75,0,76.29,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip063,"<setPositionSpeed trainID=""priority_history_trip063"" speed=""76.29"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,63,,07/1571562,62,0,1919,cruise-avg,67.8,40.83,67.8,580,69.71,69.55,68.09,0,67.8,single-route,,,,,priority_history_trip063,,
7,钟公庙-鄞州区政府,63,,07/1571562,62,0,1826,cruise-avg,66.17,38.83,66.17,511,67.11,67.08,66.88,0,66.17,single-route,,,,,priority_history_trip063,,
8,鄞州区政府-钱湖南路,63,,07/1571562,62,0,2646,cruise-avg,70.6,49.33,70.6,1258,71.28,71.19,71.11,0,70.6,single-route,,,,,priority_history_trip063,,
9,钱湖南路-南高教园区,63,,07/1571562,62,0,2007,cruise-avg,68.71,41.97,68.71,652,69.55,69.45,69.21,0,68.71,single-route,,,,,priority_history_trip063,,
10,南高教园区-下应路,63,,07/1571562,62,0,2285,cruise-avg,70.3,45.76,70.3,891,71.12,71.02,70.93,0,70.3,single-route,,,,,priority_history_trip063,,
