send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,25,,07/0470424,24,0,2334,max,65.13,44.06,63.72,1063,65.13,64.95,64.13,0,65.13,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip025,"<setPositionSpeed trainID=""priority_history_trip025"" speed=""65.13"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,25,,07/0470424,24,0,3018,max,64.83,48.18,63.38,1764,64.83,64.51,64.05,0,64.83,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip025,"<setPositionSpeed trainID=""priority_history_trip025"" speed=""64.83"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,25,,07/0470424,24,0,2109,max,77.02,45.44,75.96,622,77.02,76.89,76.44,0,77.02,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip025,"<setPositionSpeed trainID=""priority_history_trip025"" speed=""77.02"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,25,,07/0470424,24,0,1659,max,71.48,35.94,69.53,272,71.48,71.33,69.87,0,71.48,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip025,"<setPositionSpeed trainID=""priority_history_trip025"" speed=""71.48"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,25,,07/0470424,24,0,2609,max,77.37,51.35,76.71,1105,77.37,77.31,77.15,0,77.37,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip025,"<setPositionSpeed trainID=""priority_history_trip025"" speed=""77.37"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,25,,07/0470424,24,0,1902,max,74.01,41.16,72.85,479,74.01,73.9,73.43,0,74.01,single-route,,,,,priority_history_trip025,,
7,钟公庙-鄞州区政府,25,,07/0470424,24,0,1790,max,77.23,39.61,75.92,280,77.23,77.13,77,0,77.23,single-route,,,,,priority_history_trip025,,
8,鄞州区政府-钱湖南路,25,,07/0470424,24,0,2551,max,77.22,51.13,76.75,1066,77.22,77.16,77.1,0,77.22,single-route,,,,,priority_history_trip025,,
9,钱湖南路-南高教园区,25,,07/0470424,24,0,1936,max,77.12,43.46,76.26,465,77.12,77.06,76.99,0,77.12,single-route,,,,,priority_history_trip025,,
10,南高教园区-下应路,25,,07/0470424,24,0,2226,max,77.22,46.98,76.65,724,77.22,77.18,77.13,0,77.22,single-route,,,,,priority_history_trip025,,
11,下应路-大洋江,25,,07/0470424,24,0,2039,max,71.5,42.85,70.82,642,71.5,71.45,71.28,0,71.5,single-route,,,,,priority_history_trip025,,
12,大洋江-泗港,25,,07/0470424,24,0,1756,max,75.47,39.3,72.31,323,75.47,75.19,72.39,0,75.47,single-route,,,,,priority_history_trip025,,
13,泗港-曹隘,25,,07/0470424,24,0,2581,max,76.72,50.2,75.19,1060,76.72,76.52,76.38,0,76.72,single-route,,,,,priority_history_trip025,,
14,曹隘-柳隘,25,,07/0470424,24,0,2145,max,75,43.89,73.02,484,75,74.6,74.18,0,75,single-route,,,,,priority_history_trip025,,
15,柳隘-海晏北路,25,,07/0470424,24,0,1781,max,77.24,39.66,76.02,291,77.24,77.17,77.01,0,77.24,single-route,,,,,priority_history_trip025,,
16,海晏北路-民安东路,25,,07/0470424,24,0,1688,max,72.59,36.88,70.85,243,72.59,72.5,71.67,0,72.59,single-route,,,,,priority_history_trip025,,
17,民安东路-会展中心,25,,07/0470424,24,0,1549,max,67.48,33.72,65.91,209,67.48,67.4,67.01,0,67.48,single-route,,,,,priority_history_trip025,,
18,会展中心-院士路,25,,07/0470424,24,0,2306,max,77.04,48.43,76.43,831,77.04,76.96,76.92,0,77.04,single-route,,,,,priority_history_trip025,,
19,院士路-盎孟港,25,,07/0470424,24,0,1801,max,77.12,39.76,75.19,242,77.12,77.04,76.63,0,77.12,single-route,,,,,priority_history_trip025,,
20,盎孟港-三官堂,25,,07/0470424,24,0,2620,max,76.6,51.64,75.97,1165,76.6,76.43,76.33,0,76.6,single-route,,,,,priority_history_trip025,,
21,三官堂-兴庄路,25,,07/0470424,24,0,1975,max,62.12,39.38,61.43,708,62.12,62.04,61.94,0,62.12,single-route,,,,,priority_history_trip025,,
22,兴庄路-兴海南路,25,,07/0470424,24,0,1763,max,71.69,39.16,70.72,361,71.69,71.56,71.52,0,71.69,single-route,,,,,priority_history_trip025,,
23,兴海南路-梅堰,25,,07/0470424,24,0,1636,max,77.02,36.74,74.83,150,77.02,76.93,74.91,0,77.02,single-route,,,,,priority_history_trip025,,
24,梅堰-永茂路,25,,07/0570524,24,0,6311,max,65.95,41.95,65.17,1656,65.95,65.68,65.51,0,65.95,single-route,,,,,priority_history_trip025,,
25,永茂路-镇海大道,25,,07/0470424,24,0,2856,max,77.15,53.78,76.74,1331,77.15,77.11,77.07,0,77.15,single-route,,,,,priority_history_trip025,,
26,镇海大道-骆驼桥,25,,07/0470424,24,0,2352,max,77.31,48.89,76.76,861,77.31,77.24,77.18,0,77.31,single-route,,,,,priority_history_trip025,,
